year,immig_status,age,total_pop,medicaid,medicaid_rate
2011,Legal immigrant,69,61088.5,21232.79,0.34757425702055217
2011,Legal immigrant,70,92929.35,19375.59,0.20849806869412085
2011,Legal immigrant,71,63996.56,20711.52,0.32363489537562645
2011,Legal immigrant,72,75395.54,23361.61,0.3098540046267989
2011,Legal immigrant,73,69089.38,24583.99,0.3558287829475384
2011,Legal immigrant,74,50546.77,7434.11,0.1470738882029455
2011,Legal immigrant,75,81793.66,27529.37,0.336570951831719
2011,Legal immigrant,76,45536.86,20565.01,0.45161238609776777
2011,Legal immigrant,77,38215.25,16709.64,0.43725057405093515
2011,Legal immigrant,78,44477.24,9496.97,0.2135242654445285
2011,Legal immigrant,79,35201.53,17402.87,0.49437822731000614
2011,Legal immigrant,80,144678.87,52957.37,0.3660338928552594
2011,Legal immigrant,85,106244.87,42053.79,0.395819487566788
2011,Native-born,0,3907538.73,1621432.63,0.4149498551483327
2011,Native-born,1,3999555.82,1682983.84,0.4207926869239195
2011,Native-born,2,3942225.11,1618285.8,0.4105006068514439
2011,Native-born,3,4106210.04,1651921.67,0.4022983855935436
2011,Native-born,4,4032622.58,1591196.46,0.3945810520160307
2011,Native-born,5,4057581.87,1546099.15,0.3810395451121236
2011,Native-born,6,3867396.36,1418701.13,0.3668362375973276
2011,Native-born,7,3979726.01,1475586.99,0.3707760248550377
2011,Native-born,8,3966027.4,1438202.89,0.36263059856822977
2011,Native-born,9,3893706.27,1351545.17,0.3471102020235337
2011,Native-born,10,4012171.77,1389056.33,0.3462105836012101
2011,Native-born,11,3958718.59,1308639.07,0.3305713806749775
2011,Native-born,12,3891105.78,1290360.64,0.33161798032640477
2011,Native-born,13,3872602.08,1185082.46,0.30601710052275755
2011,Native-born,14,3925418.92,1152398.15,0.29357329077121785
2011,Native-born,15,3900768.73,1053129.69,0.2699800380116357
2011,Native-born,16,4197406.32,1177103.47,0.2804359121468135
2011,Native-born,17,4165725.88,1067382.72,0.2562297065979771
2011,Native-born,18,4185904.53,949394.56,0.22680750437468772
2011,Native-born,19,3521898.72,677326.37,0.1923185258433553
2011,Native-born,20,3897918.73,613116.13,0.15729320503303568
2011,Native-born,21,3973837.28,575307.4,0.14477376889473442
2011,Native-born,22,3634099.96,464026.8,0.1276868564727097
2011,Native-born,23,3765469.94,455358.79,0.12093013548263779
2011,Native-born,24,3506542.79,427970.09,0.12204901398051955
2011,Native-born,25,3567435.3,390431.53,0.10944319859143628
2011,Native-born,26,3681315.59,428605.89,0.11642736937965159
2011,Native-born,27,3299660.37,295263.78,0.08948308216339247
2011,Native-born,28,3232181.83,344734.71,0.10665696675858116
2011,Native-born,29,3404750.25,366654.51,0.10768910583089024
2011,Native-born,30,3438625.14,394805.3,0.11481487045720837
2011,Native-born,31,3242392.27,336991.93,0.10393311540925922
2011,Native-born,32,3108143.02,316767.1,0.10191522653935016
2011,Native-born,33,2997774.53,294881.39,0.0983667674299708
2011,Native-born,34,3045894.7,267633.2,0.08786685895608932
2011,Native-born,35,2997162.87,297266.01,0.09918246785167201
2011,Native-born,36,2930474.87,273340.88,0.09327528544887334
2011,Native-born,37,2942777.56,227482.11000000002,0.07730183656830658
2011,Native-born,38,2998393.28,249438.88,0.08319084813317085
2011,Native-born,39,3138510.89,284157.58,0.09053898168886074
2011,Native-born,40,3561109.88,318950.24,0.08956484094784517
2011,Native-born,41,3467192.99,308911.22,0.08909547893381035
